item_index,prompt,gold_label,predicted_label,correct,correct_raw,perplexity,ttft_sec,tbt_sec,total_latency_sec,peak_memory_mb
72,"Cellular respiration results in the production of adenosine triphosphate (ATP) molecules for energy. The most efficient form of cellular respiration would result in the production of ATP along with which substances?
A. oxygen and energy
B. glucose and glycogen
C. lactic acid and alcohol
D. carbon dioxide and water",D,D,1,0,508.57062730908706,0.01997114349887852,0.06709696666681945,0.8850481739973475,5.875
73,"The following mathematical expressions represent four different concentrations of a chemical solution to be used in a science experiment. Which one is equal in magnitude to 1/1000?
A. 1.0 x 10^3
B. 1.0 x 10^4
C. 1.0 x 10^-3
D. 1.0 x 10^-4",C,D,0,0,3027.1810668239264,0.019746768501136103,0.06706556340645875,2.2250851030112244,4.75
74,"Many states require vehicles to be examined and to meet safety and pollution standards. What impact might vehicle inspections have on the environment?
A. The environment will not be polluted.
B. The environment will become more polluted.
C. Fewer pollutants will be released by vehicles.
D. Fewer pollutants will be produced by older vehicles.",C,B,0,0,4529.225315229782,0.017761910248736967,0.06826219800044281,2.0506513830077893,3.75
75,"Which mixture contains ingredients that can be easily separated?
A. bread
B. fruit salad
C. ocean water
D. soda water",B,B,1,0,66322.4331910716,0.017064915999071673,0.06840674566774396,0.2734799009995186,1.875
76,"Which of these will reduce the gravitational force between two objects the most?
A. halving the distance between them
B. doubling the distance between them
C. halving the distance between them and doubling their mass
D. doubling the distance between them and halving their mass",D,B,0,0,6304.372914575013,0.01750668774911901,0.06812431411135886,1.9093832320031652,2.375
77,"The Late Heavy Bombardment was a period of extensive comet impact on Earth about 3.8 billion years ago. Scientists believe this period provided much of the matter now found in which part of the Earth system?
A. core
B. mantle
C. atmosphere
D. hydrosphere",D,C,0,0,33720.70097129397,0.019705518750924966,0.06702952999936922,0.2799106650018075,6.0
78,"A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?
A. Drinking water stays clean.
B. Less trash is put in landfills.
C. More nutrients are added to the soil.
D. Fewer chemicals get into the food supply.",B,A,0,0,159837.0264327572,0.019851506250233797,0.06710448453878388,1.8241226230093162,5.375
79,"Which of the following has the greatest effect on the speed at which sound travels through a gas?
A. the ability of electrons to travel through a medium
B. the frequency of the wave
C. the amplitude of the wave
D. the proximity of the molecules of the medium",D,D,1,0,1269.5358631179233,0.017646185250669078,0.06824829991345051,1.640295639012038,3.0
80,"Geologists frequently use mass spectrometers in determining the relative age of rocks. A spectrometer can differentiate between the ratios of isotopes in rock samples and calculates the radioactive decay involving what two isotopes?
A. Uranium - Lead
B. Rubidium - Strontium
C. Potassium - Argon
D. Uranium - Strontium",A,A,1,1,1447.5572692634698,0.019944675999795436,0.0670801305560518,1.2872210540081142,5.75
81,"The burning of fossil fuels has increased the carbon dioxide content of the atmosphere. What is a possible effect that the increased amount of carbon dioxide is likely to have on our planet?
A. A warmer climate
B. A cooler climate
C. Lower relative humidity
D. More ozone in the atmosphere",A,A,1,1,3916.3459019054976,0.019819196249954985,0.06711716329919,0.7504484179917199,5.0
82,"Farmers plant fruit trees in an area that was once a grassy meadow. Which will most likely happen to the rabbits living in the meadow?
A. They will learn to eat fruit.
B. They will learn to climb trees.
C. The number of their young will increase.
D. The size of their population will decrease.",D,D,1,1,7510.722261728063,0.019621188499513664,0.06697879607670004,1.8199334519922559,4.375
83,"Which phrase does not describe asexual reproduction in organisms?
A. requires two parents
B. little variation in offspring
C. only one type of cell involved
D. duplicates its genetic material",A,D,0,1,11467.128295541812,0.01733862300079636,0.06833102415391924,0.9576578060041356,2.0
84,"A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. The packed snow changes to liquid water when the snow is put in a warm room. Which statement best describes this process?
A. Cooling causes the snow to melt.
B. Cooling causes the snow to freeze.
C. Heating causes the snow to freeze.
D. Heating causes the snow to melt.",D,B,0,0,6974.683818771723,0.019763925999541243,0.06714011699978073,1.6904185119929025,9.75
85,"Plants have cells, tissues, organs, and systems that allow them to function as complete organisms. Which parts of a plant function as an organ?
A. leaves
B. spores
C. root hairs
D. chlorophyll molecules",A,A,1,1,18.570222069496484,0.019482686749142886,0.06681374940017122,0.41199949399742763,4.25
86,"A tuna is an ocean fish that is well adapted to catching small, fast-moving prey. Which of the following adaptations most helps a tuna swim fast to catch its prey?
A. large fins
B. sharp teeth
C. small gills
D. tough scales",A,A,1,1,26716.357868282998,0.01968941600080143,0.0668864973988093,0.4131901509972522,4.875
87,"Water enters a cell and waste material leaves a cell through the cell membrane. Based on this information, the cell membrane is
A. semi-permeable.
B. transparent.
C. rigid.
D. impermeable.",A,B,0,0,2760.201038042452,0.017724227751386934,0.06830759922175073,0.6856653040013043,3.75
88,"A mountain with a melting glacier has a stream with a waterfall. The waterfall fills a lake at the base of the mountain. Where is the water coldest?
A. glacier
B. stream
C. waterfall
D. lake",A,C,0,0,464.2071012155785,0.019257498999650124,0.0,0.0770299959986005,4.625
89,"What is the frequency of ocean waves that have a speed of 18 m/s and a wavelength of 50 m?
A. 0.18 Hz
B. 0.36 Hz
C. 2.8 Hz
D. 9.0 Hz",B,B,1,1,149.88887411378948,0.017649792750489723,0.06800224968742441,1.1586351660007495,3.625
90,"Which of the following will reduce a home electric bill?
A. using cloth napkins rather than paper towels
B. drying clothes on a clothesline on sunny days
C. keeping appliances plugged in when not in use
D. using incandescent light bulbs in the lamps",B,C,0,0,42844.79146715018,0.017336693000288506,0.06810404023344745,2.1124679790045775,2.0
91,"A teacher mixes a small amount of salt in a glass of warm water and asks the students to observe physical changes that occur as the salt dissolves. Which physical change will they most likely observe?
A. The solution will become clear.
B. The salt will form bubbles.
C. The solution will increase in temperature.
D. The water will evaporate.",A,C,0,0,18074.024452649523,0.019987916501122527,0.06697677528600685,1.486463947010634,5.5
92,"Several tomato plants are grown indoors next to a sunny window. The plants receive water and fertilizer and remain on the windowsill. What will most likely happen?
1. Most of the leaves on the window side will wilt and die.
2. The roots of the plants will grow upward from the soil.
3. Water droplets will collect on the leaves facing away from the window.
4. The stem will bend toward the window.",4,2,0,1,1200.0030287247719,0.019780256750891567,0.0671212097443268,2.9653330460096186,4.5
93,"Which best describes two organ systems working together to help maintain homeostasis?
A. The reproductive organs produce sex cells.
B. The nerves carry signals from the eye to the brain.
C. The bones and muscles of the hand work together to grip a pencil.
D. The muscles of the chest tighten to push carbon dioxide out of the lungs.",D,D,1,0,3038.7402658838205,0.0175752305003698,0.06807184488350812,2.9973902519923286,2.5
94,"A geologist conducts an investigation to determine the absolute age of a fossil. She then repeats the procedure three times. Which best explains why she repeated the procedure several times?
A. It helps her develop better procedures.
B. It improves the accuracy of the results.
C. She wants all the results to be different.
D. She has more than one hypothesis to prove.",B,B,1,1,1403.3866953181373,0.01971367150053993,0.06709381782776949,2.024575403007475,4.875
95,"Which question can most likely be determined through a scientific investigation?
A. Who will be the winner of the next lottery?
B. What football team will win the next game?
C. What is the amount of light needed to grow tomatoes?
D. Which four types of bird feathers have the prettiest colors?",C,C,1,1,1128.2136491254644,0.017460948000916687,0.06811886466647803,2.72647951399631,2.125
96,"Which best determines the health of a lake used as a source of freshwater?
A. its depth and width
B. its temperature and pH
C. its location and depth
D. its temperature and depth",B,C,0,0,45971.03888154077,0.01756010000099195,0.0681208319168339,0.8876903830059746,2.5
97,"How has burning fossil fuels most caused a decline to the quality of air that people breathe?
A. by adding particle pollution
B. by creating a hole in the ozone layer
C. by causing acid precipitation to fall
D. by increasing the levels of carbon dioxide",A,A,1,1,48319.93416548736,0.017616707998968195,0.068249249237505,1.5037010659834777,2.875
98,"A crop of corn plants is genetically modified so that the plants produce a natural pesticide. People are concerned that these corn plants might transfer modified genetic material to other plants. Which of the following is the best way to further modify the plants to prevent them from transferring their genetic materials to other plants?
A. changing the plants so they do not make pollen
B. changing the plants so they do not harm insects
C. changing the plants so they cannot produce nutrients
D. changing the plants so they cannot be easily identified",A,D,0,0,1350412.8446880036,0.020287516000280448,0.06699468593585826,2.157985328012728,7.875
99,"What is formed when a neutral atom gains an electron?
A. A mixture
B. An iron
C. A molecule
D. A metal",B,C,0,0,1649.5649119007776,0.017330387500805955,0.06885079475068778,0.34472472900597495,2.0
